,n_steps
23863,9.0
23864,9.0
23865,3.0
23866,16.0
23867,12.0
23868,10.0
23869,4.0
23870,3.0
23871,4.0
23872,9.0
23873,5.0
23874,8.0
23875,8.0
23876,8.0
23877,7.0
23878,19.0
23879,11.0
23880,13.0
23881,31.0
23882,10.0
23883,18.0
23884,3.0
23885,6.0
23886,9.0
23887,3.0
23888,4.0
23889,26.0
23890,11.0
23891,19.0
23892,7.0
23893,9.0
23894,10.0
23895,2.0
23896,7.0
23897,9.0
23898,10.0
23899,5.0
23900,10.0
23901,6.0
23902,49.0
23903,7.0
23904,7.0
23905,8.0
23906,12.0
23907,15.0
23908,1.0
23909,3.0
23910,13.0
23911,2.0
23912,7.0
23913,13.0
23914,8.0
23915,7.0
23916,8.0
23917,5.0
23918,10.0
23919,4.0
23920,21.0
23921,6.0
23922,5.0
23923,8.0
23924,8.0
23925,6.0
23926,6.0
23927,16.0
23928,22.0
23929,24.0
23930,5.0
23931,5.0
23932,9.0
23933,8.0
23934,2.0
23935,2.0
23936,26.0
23937,26.0
23938,5.0
23939,7.0
23940,6.0
23941,15.0
23942,13.0
23943,17.0
23944,9.0
23945,13.0
23946,7.0
23947,4.0
23948,21.0
23949,8.0
23950,10.0
23951,6.0
23952,10.0
23953,3.0
23954,11.0
23955,12.0
23956,10.0
23957,17.0
23958,6.0
23959,6.0
23960,14.0
23961,5.0
23962,5.0
23963,10.0
23964,6.0
23965,7.0
23966,15.0
23967,16.0
23968,13.0
23969,30.0
23970,14.0
23971,9.0
23972,30.0
23973,14.0
23974,16.0
23975,4.0
23976,15.0
23977,7.0
23978,7.0
23979,9.0
23980,4.0
23981,8.0
23982,2.0
23983,8.0
23984,5.0
23985,6.0
23986,33.0
23987,6.0
23988,10.0
23989,10.0
23990,11.0
23991,4.0
23992,7.0
23993,12.0
23994,4.0
23995,10.0
23996,26.0
23997,9.0
23998,7.0
23999,14.0
24000,13.0
24001,3.0
24002,6.0
24003,12.0
24004,6.0
24005,8.0
24006,6.0
24007,5.0
24008,10.0
24009,23.0
24010,10.0
24011,9.0
24012,23.0
24013,19.0
24014,9.0
24015,13.0
24016,12.0
24017,8.0
24018,7.0
24019,16.0
24020,13.0
24021,16.0
24022,6.0
24023,10.0
24024,13.0
24025,12.0
24026,8.0
24027,21.0
24028,7.0
24029,14.0
24030,3.0
24031,5.0
24032,11.0
24033,8.0
24034,4.0
24035,10.0
24036,11.0
24037,7.0
24038,4.0
24039,11.0
24040,17.0
24041,11.0
24042,12.0
24043,13.0
24044,11.0
24045,4.0
24046,7.0
24047,15.0
24048,25.0
24049,16.0
24050,10.0
24051,7.0
24052,3.0
24053,11.0
24054,9.0
24055,9.0
24056,19.0
24057,12.0
24058,14.0
24059,7.0
24060,15.0
24061,6.0
24062,7.0
24063,2.0
24064,6.0
24065,24.0
24066,5.0
24067,5.0
24068,15.0
24069,8.0
24070,9.0
24071,8.0
24072,4.0
24073,13.0
24074,9.0
24075,16.0
24076,8.0
24077,5.0
24078,6.0
24079,10.0
24080,11.0
24081,7.0
24082,5.0
24083,8.0
24084,11.0
24085,3.0
24086,10.0
24087,11.0
24088,8.0
24089,6.0
24090,2.0
24091,9.0
24092,7.0
24093,8.0
24094,9.0
24095,13.0
24096,12.0
24097,16.0
24098,26.0
24099,6.0
24100,7.0
24101,3.0
24102,8.0
24103,11.0
24104,10.0
24105,8.0
24106,6.0
24107,6.0
24108,19.0
24109,12.0
24110,7.0
24111,8.0
24112,12.0
24113,11.0
24114,27.0
24115,14.0
24116,6.0
24117,11.0
24118,5.0
24119,10.0
24120,9.0
24121,15.0
24122,16.0
24123,7.0
24124,10.0
24125,15.0
24126,15.0
24127,8.0
24128,8.0
24129,17.0
24130,15.0
24131,10.0
24132,5.0
24133,10.0
24134,10.0
24135,10.0
24136,13.0
24137,20.0
24138,10.0
24139,6.0
24140,5.0
24141,26.0
24142,17.0
24143,6.0
24144,6.0
24145,4.0
24146,19.0
24147,13.0
24148,28.0
24149,9.0
24150,6.0
24151,16.0
24152,9.0
24153,10.0
24154,11.0
24155,10.0
24156,7.0
24157,19.0
24158,5.0
24159,1.0
24160,3.0
24161,2.0
24162,10.0
24163,2.0
24164,9.0
24165,6.0
24166,11.0
24167,7.0
24168,12.0
24169,9.0
24170,7.0
24171,7.0
24172,9.0
24173,11.0
24174,12.0
24175,7.0
24176,13.0
24177,7.0
24178,18.0
24179,13.0
24180,14.0
24181,4.0
24182,7.0
24183,6.0
24184,3.0
24185,9.0
24186,6.0
24187,6.0
24188,17.0
24189,6.0
24190,10.0
24191,8.0
24192,10.0
24193,2.0
24194,5.0
24195,2.0
24196,16.0
24197,7.0
24198,10.0
24199,8.0
24200,4.0
24201,27.0
24202,14.0
24203,9.0
24204,6.0
24205,5.0
24206,3.0
24207,4.0
24208,8.0
24209,6.0
24210,7.0
24211,11.0
24212,2.0
24213,15.0
24214,26.0
24215,11.0
24216,5.0
24217,5.0
24218,5.0
24219,10.0
24220,5.0
24221,4.0
24222,8.0
24223,10.0
24224,17.0
24225,2.0
24226,18.0
24227,15.0
24228,4.0
24229,7.0
24230,12.0
24231,19.0
24232,5.0
24233,3.0
24234,7.0
24235,6.0
24236,2.0
24237,7.0
24238,9.0
24239,7.0
24240,3.0
24241,10.0
24242,2.0
24243,5.0
24244,7.0
24245,5.0
24246,4.0
24247,6.0
24248,11.0
24249,7.0
24250,12.0
24251,4.0
24252,4.0
24253,6.0
24254,4.0
24255,21.0
24256,8.0
24257,1.0
24258,4.0
24259,10.0
24260,7.0
24261,5.0
24262,4.0
24263,11.0
24264,8.0
24265,6.0
24266,3.0
24267,11.0
24268,9.0
24269,17.0
24270,3.0
24271,4.0
24272,17.0
24273,6.0
24274,7.0
24275,4.0
24276,8.0
24277,13.0
24278,8.0
24279,7.0
24280,10.0
24281,6.0
24282,4.0
24283,2.0
24284,3.0
24285,5.0
24286,5.0
24287,3.0
24288,6.0
24289,16.0
24290,3.0
24291,3.0
24292,11.0
24293,7.0
24294,9.0
24295,3.0
24296,2.0
24297,10.0
24298,2.0
24299,4.0
24300,10.0
24301,2.0
24302,9.0
24303,10.0
24304,8.0
24305,7.0
24306,3.0
24307,10.0
24308,9.0
24309,10.0
24310,2.0
24311,9.0
24312,2.0
24313,7.0
24314,6.0
24315,4.0
24316,4.0
24317,5.0
24318,20.0
24319,16.0
24320,12.0
24321,9.0
24322,8.0
24323,4.0
24324,5.0
24325,9.0
24326,7.0
24327,12.0
24328,4.0
24329,10.0
24330,7.0
24331,4.0
24332,14.0
24333,8.0
24334,11.0
24335,21.0
24336,4.0
24337,3.0
24338,45.0
24339,9.0
24340,1.0
24341,9.0
24342,15.0
24343,29.0
24344,8.0
24345,5.0
24346,12.0
24347,10.0
24348,21.0
24349,23.0
24350,4.0
24351,7.0
24352,17.0
24353,3.0
24354,20.0
24355,7.0
24356,10.0
24357,14.0
24358,5.0
24359,12.0
24360,13.0
24361,25.0
24362,11.0
24363,7.0
24364,6.0
24365,10.0
24366,8.0
24367,8.0
24368,11.0
24369,9.0
24370,8.0
24371,8.0
24372,8.0
24373,9.0
24374,8.0
24375,12.0
24376,13.0
24377,20.0
24378,5.0
24379,7.0
24380,5.0
24381,10.0
24382,14.0
24383,11.0
24384,10.0
24385,10.0
24386,18.0
24387,23.0
24388,9.0
24389,8.0
24390,4.0
24391,10.0
24392,9.0
24393,6.0
24394,10.0
24395,7.0
24396,6.0
24397,4.0
24398,16.0
24399,17.0
24400,6.0
24401,5.0
24402,15.0
24403,3.0
24404,4.0
24405,4.0
24406,6.0
24407,10.0
24408,3.0
24409,10.0
24410,6.0
24411,14.0
24412,5.0
24413,12.0
24414,7.0
24415,8.0
24416,7.0
24417,4.0
24418,13.0
24419,7.0
24420,15.0
24421,7.0
24422,27.0
24423,9.0
24424,5.0
24425,2.0
24426,14.0
24427,11.0
24428,5.0
24429,6.0
24430,12.0
24431,5.0
24432,7.0
24433,7.0
24434,8.0
24435,4.0
24436,6.0
24437,9.0
24438,19.0
24439,14.0
24440,6.0
24441,5.0
24442,20.0
24443,8.0
24444,4.0
24445,20.0
24446,8.0
24447,15.0
24448,11.0
24449,13.0
24450,14.0
24451,7.0
24452,10.0
24453,6.0
24454,10.0
24455,9.0
24456,11.0
24457,13.0
24458,8.0
24459,6.0
24460,5.0
24461,4.0
24462,16.0
24463,10.0
24464,7.0
24465,10.0
24466,9.0
24467,4.0
24468,4.0
24469,8.0
24470,4.0
24471,10.0
24472,11.0
24473,11.0
24474,12.0
24475,9.0
24476,6.0
24477,11.0
24478,7.0
24479,4.0
24480,11.0
24481,4.0
24482,7.0
24483,6.0
24484,8.0
24485,10.0
24486,8.0
24487,8.0
24488,9.0
24489,24.0
24490,7.0
24491,6.0
24492,19.0
24493,2.0
24494,18.0
24495,12.0
24496,6.0
24497,6.0
24498,7.0
24499,2.0
24500,4.0
24501,4.0
24502,6.0
24503,3.0
24504,7.0
24505,5.0
24506,9.0
24507,9.0
24508,1.0
24509,6.0
24510,6.0
24511,6.0
24512,6.0
24513,12.0
24514,7.0
24515,9.0
24516,4.0
24517,4.0
24518,3.0
24519,32.0
24520,9.0
24521,15.0
24522,4.0
24523,8.0
24524,11.0
24525,8.0
24526,8.0
24527,11.0
24528,10.0
24529,9.0
24530,9.0
24531,11.0
24532,8.0
24533,6.0
24534,9.0
24535,11.0
24536,5.0
24537,6.0
24538,14.0
24539,14.0
24540,9.0
24541,9.0
24542,14.0
24543,6.0
24544,11.0
24545,5.0
24546,14.0
24547,6.0
24548,5.0
24549,20.0
24550,9.0
24551,4.0
24552,5.0
24553,6.0
24554,6.0
24555,10.0
24556,12.0
24557,8.0
24558,16.0
24559,14.0
24560,14.0
24561,6.0
24562,4.0
24563,18.0
24564,4.0
24565,8.0
24566,7.0
24567,4.0
24568,6.0
24569,2.0
24570,7.0
24571,5.0
24572,8.0
24573,8.0
24574,4.0
24575,6.0
24576,4.0
24577,7.0
24578,10.0
24579,3.0
24580,4.0
24581,5.0
24582,15.0
24583,2.0
24584,22.0
24585,7.0
24586,5.0
24587,8.0
24588,4.0
24589,6.0
24590,9.0
24591,7.0
24592,6.0
24593,12.0
24594,18.0
24595,14.0
24596,5.0
24597,5.0
24598,10.0
24599,7.0
24600,22.0
24601,9.0
24602,7.0
24603,8.0
24604,12.0
24605,9.0
24606,17.0
24607,6.0
24608,5.0
24609,5.0
24610,6.0
24611,6.0
24612,6.0
24613,10.0
24614,23.0
24615,13.0
24616,7.0
24617,7.0
24618,8.0
24619,8.0
24620,2.0
24621,9.0
24622,15.0
24623,16.0
24624,1.0
24625,8.0
24626,10.0
24627,3.0
24628,4.0
24629,7.0
24630,13.0
24631,23.0
24632,12.0
24633,3.0
24634,14.0
24635,7.0
24636,12.0
24637,5.0
24638,8.0
24639,12.0
24640,10.0
24641,7.0
24642,9.0
24643,16.0
24644,17.0
24645,5.0
24646,7.0
24647,11.0
24648,7.0
24649,5.0
24650,13.0
24651,4.0
24652,18.0
24653,7.0
24654,20.0
24655,10.0
24656,15.0
24657,11.0
24658,12.0
24659,11.0
24660,15.0
24661,14.0
24662,7.0
24663,13.0
24664,3.0
24665,9.0
24666,9.0
24667,17.0
24668,14.0
24669,9.0
24670,2.0
24671,12.0
24672,10.0
24673,18.0
24674,6.0
24675,10.0
24676,7.0
24677,24.0
24678,18.0
24679,3.0
24680,5.0
24681,11.0
24682,25.0
24683,5.0
24684,7.0
24685,13.0
24686,10.0
24687,22.0
24688,10.0
24689,3.0
24690,3.0
24691,4.0
24692,4.0
24693,13.0
24694,4.0
24695,5.0
24696,7.0
24697,8.0
24698,11.0
24699,3.0
24700,13.0
24701,6.0
24702,8.0
24703,9.0
24704,14.0
24705,4.0
24706,7.0
24707,9.0
24708,8.0
24709,8.0
24710,14.0
24711,6.0
24712,7.0
24713,5.0
24714,9.0
24715,10.0
24716,5.0
24717,17.0
24718,8.0
24719,11.0
24720,11.0
24721,6.0
24722,8.0
24723,6.0
24724,18.0
24725,10.0
24726,6.0
24727,17.0
24728,7.0
24729,9.0
24730,37.0
24731,15.0
24732,12.0
24733,7.0
24734,22.0
24735,31.0
24736,10.0
24737,13.0
24738,15.0
24739,15.0
24740,7.0
24741,15.0
24742,21.0
24743,5.0
24744,18.0
24745,10.0
24746,7.0
24747,9.0
24748,26.0
24749,6.0
24750,16.0
24751,11.0
24752,16.0
24753,10.0
24754,11.0
24755,7.0
24756,10.0
24757,8.0
24758,5.0
24759,5.0
24760,24.0
24761,10.0
24762,3.0
24763,12.0
24764,7.0
24765,11.0
24766,10.0
24767,2.0
24768,4.0
24769,2.0
24770,16.0
24771,9.0
24772,4.0
24773,6.0
24774,19.0
24775,4.0
24776,5.0
24777,7.0
24778,6.0
24779,10.0
24780,24.0
24781,22.0
24782,7.0
24783,11.0
24784,4.0
24785,6.0
24786,3.0
24787,5.0
24788,14.0
24789,9.0
24790,10.0
24791,11.0
24792,8.0
24793,7.0
24794,15.0
24795,5.0
24796,8.0
24797,18.0
24798,10.0
24799,11.0
24800,8.0
24801,29.0
24802,15.0
24803,15.0
24804,10.0
24805,5.0
24806,13.0
24807,22.0
24808,7.0
24809,3.0
24810,16.0
24811,4.0
24812,4.0
24813,9.0
24814,6.0
24815,8.0
24816,7.0
24817,3.0
24818,9.0
24819,14.0
24820,13.0
24821,6.0
24822,11.0
24823,14.0
24824,9.0
24825,8.0
24826,8.0
24827,5.0
24828,10.0
24829,10.0
24830,22.0
24831,5.0
24832,8.0
24833,7.0
24834,3.0
24835,7.0
24836,3.0
24837,7.0
24838,8.0
24839,12.0
24840,9.0
24841,9.0
24842,3.0
24843,9.0
24844,12.0
24845,3.0
24846,12.0
24847,7.0
24848,3.0
24849,13.0
24850,21.0
24851,9.0
24852,9.0
24853,13.0
24854,15.0
24855,7.0
24856,11.0
24857,16.0
24858,14.0
24859,11.0
24860,10.0
24861,10.0
24862,12.0
24863,13.0
24864,8.0
24865,7.0
24866,7.0
24867,13.0
24868,19.0
24869,6.0
24870,8.0
24871,8.0
24872,3.0
24873,8.0
24874,10.0
24875,8.0
24876,21.0
24877,8.0
24878,24.0
24879,5.0
24880,2.0
24881,12.0
24882,3.0
24883,5.0
24884,8.0
24885,12.0
24886,5.0
24887,10.0
24888,6.0
24889,14.0
24890,14.0
24891,4.0
24892,10.0
24893,7.0
24894,12.0
24895,14.0
24896,9.0
24897,17.0
24898,10.0
24899,13.0
24900,4.0
24901,8.0
24902,9.0
24903,3.0
24904,11.0
24905,13.0
24906,10.0
24907,13.0
24908,7.0
24909,11.0
24910,6.0
24911,18.0
24912,7.0
24913,6.0
24914,10.0
24915,11.0
24916,13.0
24917,1.0
24918,7.0
24919,9.0
24920,7.0
24921,2.0
24922,4.0
24923,12.0
24924,8.0
24925,6.0
24926,14.0
24927,11.0
24928,12.0
24929,5.0
24930,11.0
24931,18.0
24932,25.0
24933,13.0
24934,7.0
24935,19.0
24936,4.0
24937,13.0
24938,8.0
24939,12.0
24940,4.0
24941,22.0
24942,21.0
24943,6.0
24944,12.0
24945,20.0
24946,4.0
24947,8.0
24948,6.0
24949,12.0
24950,15.0
24951,6.0
24952,10.0
24953,8.0
24954,1.0
24955,12.0
24956,8.0
24957,3.0
24958,10.0
24959,8.0
24960,9.0
24961,9.0
24962,16.0
24963,7.0
24964,12.0
24965,28.0
24966,12.0
24967,15.0
24968,14.0
24969,6.0
24970,12.0
24971,3.0
24972,7.0
24973,17.0
24974,15.0
24975,6.0
24976,3.0
24977,6.0
24978,24.0
24979,8.0
24980,11.0
24981,5.0
24982,7.0
24983,16.0
24984,16.0
24985,20.0
24986,14.0
24987,6.0
24988,6.0
24989,9.0
24990,10.0
24991,8.0
24992,11.0
24993,5.0
24994,15.0
24995,13.0
24996,5.0
24997,9.0
24998,11.0
24999,13.0
25000,17.0
25001,7.0
25002,6.0
25003,3.0
25004,11.0
25005,19.0
25006,6.0
25007,10.0
25008,9.0
25009,12.0
25010,19.0
25011,11.0
25012,18.0
25013,10.0
25014,5.0
25015,2.0
25016,8.0
25017,12.0
25018,3.0
25019,13.0
25020,3.0
25021,9.0
25022,10.0
25023,6.0
25024,10.0
25025,11.0
25026,12.0
25027,8.0
25028,6.0
25029,2.0
25030,8.0
25031,12.0
25032,9.0
25033,6.0
25034,4.0
25035,3.0
25036,11.0
25037,3.0
25038,8.0
25039,2.0
25040,6.0
25041,5.0
25042,4.0
25043,6.0
25044,2.0
25045,2.0
25046,5.0
25047,5.0
25048,11.0
25049,5.0
25050,19.0
25051,11.0
25052,5.0
25053,11.0
25054,3.0
25055,8.0
25056,8.0
25057,13.0
25058,7.0
25059,4.0
25060,21.0
25061,15.0
25062,12.0
25063,11.0
25064,18.0
25065,10.0
25066,8.0
25067,9.0
25068,3.0
25069,12.0
25070,13.0
25071,5.0
25072,15.0
25073,9.0
25074,3.0
25075,17.0
25076,12.0
25077,7.0
25078,12.0
25079,6.0
25080,11.0
25081,8.0
25082,9.0
25083,8.0
25084,12.0
25085,14.0
25086,13.0
25087,7.0
25088,16.0
25089,12.0
25090,15.0
25091,7.0
25092,6.0
25093,6.0
25094,13.0
25095,12.0
25096,11.0
25097,19.0
25098,7.0
25099,2.0
25100,13.0
25101,4.0
25102,7.0
25103,20.0
25104,13.0
25105,10.0
25106,16.0
25107,8.0
25108,14.0
25109,15.0
25110,9.0
25111,14.0
25112,9.0
25113,4.0
25114,11.0
25115,9.0
25116,3.0
25117,4.0
25118,9.0
25119,5.0
25120,15.0
25121,10.0
25122,27.0
25123,7.0
25124,8.0
25125,20.0
25126,5.0
25127,5.0
25128,7.0
25129,11.0
25130,19.0
25131,7.0
25132,11.0
25133,13.0
25134,9.0
25135,5.0
25136,7.0
25137,2.0
25138,20.0
25139,5.0
25140,7.0
25141,11.0
25142,19.0
25143,26.0
25144,4.0
25145,17.0
25146,15.0
25147,6.0
25148,7.0
25149,6.0
25150,2.0
25151,10.0
25152,8.0
25153,10.0
25154,13.0
25155,4.0
25156,7.0
25157,3.0
25158,20.0
25159,6.0
25160,8.0
25161,7.0
25162,2.0
25163,4.0
25164,12.0
25165,12.0
25166,5.0
25167,8.0
25168,14.0
25169,18.0
25170,6.0
25171,6.0
25172,21.0
25173,3.0
25174,6.0
25175,3.0
25176,8.0
25177,7.0
25178,8.0
25179,7.0
25180,6.0
25181,14.0
25182,11.0
25183,2.0
25184,11.0
25185,8.0
25186,15.0
25187,9.0
25188,5.0
25189,9.0
25190,15.0
25191,12.0
25192,9.0
25193,3.0
25194,8.0
25195,8.0
25196,13.0
25197,6.0
25198,8.0
25199,2.0
25200,6.0
25201,2.0
25202,18.0
25203,5.0
25204,5.0
25205,12.0
25206,3.0
25207,13.0
25208,14.0
25209,5.0
25210,11.0
25211,5.0
25212,4.0
25213,8.0
25214,10.0
25215,10.0
25216,7.0
25217,7.0
25218,3.0
25219,20.0
25220,10.0
25221,15.0
25222,6.0
25223,19.0
25224,15.0
25225,11.0
25226,6.0
25227,4.0
25228,23.0
25229,7.0
25230,12.0
25231,3.0
25232,5.0
25233,15.0
25234,6.0
25235,9.0
25236,9.0
25237,11.0
25238,8.0
25239,6.0
25240,10.0
25241,3.0
25242,4.0
25243,13.0
25244,10.0
25245,10.0
25246,15.0
25247,10.0
25248,7.0
25249,11.0
25250,6.0
25251,9.0
25252,21.0
25253,11.0
25254,12.0
25255,19.0
25256,6.0
25257,14.0
25258,13.0
25259,9.0
25260,23.0
25261,13.0
25262,6.0
25263,12.0
25264,16.0
25265,8.0
25266,10.0
25267,11.0
25268,5.0
25269,10.0
25270,8.0
25271,7.0
25272,16.0
25273,8.0
25274,20.0
25275,10.0
25276,9.0
25277,16.0
25278,8.0
25279,23.0
25280,5.0
25281,8.0
25282,10.0
25283,15.0
25284,11.0
25285,1.0
25286,23.0
25287,8.0
25288,7.0
25289,10.0
25290,11.0
25291,6.0
25292,9.0
25293,9.0
25294,9.0
25295,6.0
25296,15.0
25297,6.0
25298,10.0
25299,4.0
25300,12.0
25301,14.0
25302,8.0
25303,11.0
25304,9.0
25305,13.0
25306,5.0
25307,5.0
25308,8.0
25309,10.0
25310,11.0
25311,5.0
25312,18.0
25313,7.0
25314,5.0
25315,11.0
25316,14.0
25317,9.0
25318,9.0
25319,10.0
25320,2.0
25321,6.0
25322,8.0
25323,35.0
25324,4.0
25325,12.0
25326,8.0
25327,9.0
25328,9.0
25329,5.0
25330,11.0
25331,5.0
25332,20.0
25333,4.0
25334,12.0
25335,7.0
25336,22.0
25337,9.0
25338,6.0
25339,10.0
25340,8.0
25341,11.0
25342,15.0
25343,10.0
25344,7.0
25345,8.0
25346,7.0
25347,5.0
25348,4.0
25349,14.0
25350,10.0
25351,10.0
25352,6.0
25353,11.0
25354,5.0
25355,10.0
25356,5.0
25357,6.0
25358,11.0
25359,16.0
25360,12.0
25361,5.0
25362,10.0
25363,5.0
25364,6.0
25365,28.0
25366,4.0
25367,5.0
25368,7.0
25369,6.0
25370,3.0
25371,27.0
25372,5.0
25373,8.0
25374,3.0
25375,9.0
25376,15.0
25377,10.0
25378,6.0
25379,8.0
25380,4.0
25381,6.0
25382,12.0
25383,5.0
25384,7.0
25385,3.0
25386,12.0
25387,12.0
25388,15.0
25389,4.0
25390,10.0
25391,13.0
25392,4.0
25393,6.0
25394,7.0
25395,7.0
25396,6.0
25397,11.0
25398,13.0
25399,5.0
25400,9.0
25401,7.0
25402,8.0
25403,10.0
25404,11.0
25405,5.0
25406,4.0
25407,20.0
25408,6.0
25409,33.0
25410,13.0
25411,11.0
25412,8.0
25413,21.0
25414,8.0
25415,8.0
25416,14.0
25417,12.0
25418,8.0
25419,7.0
25420,7.0
25421,9.0
25422,11.0
25423,13.0
25424,18.0
25425,13.0
25426,12.0
25427,10.0
25428,10.0
25429,21.0
25430,3.0
25431,6.0
25432,8.0
25433,23.0
25434,4.0
25435,15.0
25436,11.0
25437,1.0
25438,4.0
25439,5.0
25440,5.0
25441,6.0
25442,6.0
25443,14.0
25444,12.0
25445,6.0
25446,8.0
25447,10.0
25448,7.0
25449,7.0
25450,16.0
25451,3.0
25452,10.0
25453,15.0
25454,19.0
25455,9.0
25456,19.0
25457,5.0
25458,9.0
25459,17.0
25460,2.0
25461,11.0
25462,6.0
25463,16.0
25464,8.0
25465,6.0
25466,9.0
25467,11.0
25468,23.0
25469,7.0
25470,14.0
25471,8.0
25472,6.0
25473,8.0
25474,5.0
25475,2.0
25476,6.0
25477,13.0
25478,15.0
25479,26.0
25480,15.0
25481,13.0
25482,10.0
25483,7.0
25484,3.0
25485,5.0
25486,4.0
25487,8.0
25488,13.0
25489,7.0
25490,10.0
25491,13.0
25492,6.0
25493,12.0
25494,16.0
25495,7.0
25496,9.0
25497,8.0
25498,6.0
25499,19.0
25500,21.0
25501,9.0
25502,6.0
25503,5.0
25504,7.0
25505,8.0
25506,10.0
25507,16.0
25508,5.0
25509,13.0
25510,20.0
25511,27.0
25512,20.0
25513,11.0
25514,11.0
25515,2.0
25516,7.0
25517,7.0
25518,11.0
25519,11.0
25520,4.0
25521,7.0
25522,6.0
25523,10.0
25524,6.0
25525,16.0
25526,8.0
25527,11.0
25528,4.0
25529,5.0
25530,26.0
25531,3.0
25532,7.0
25533,18.0
25534,7.0
25535,18.0
25536,2.0
25537,4.0
25538,18.0
25539,9.0
25540,8.0
25541,7.0
25542,13.0
25543,6.0
25544,5.0
25545,6.0
25546,2.0
25547,4.0
25548,8.0
25549,10.0
25550,9.0
25551,17.0
25552,8.0
25553,2.0
25554,6.0
25555,7.0
25556,8.0
25557,2.0
25558,4.0
25559,2.0
25560,9.0
25561,10.0
25562,22.0
25563,7.0
25564,17.0
25565,6.0
25566,15.0
25567,16.0
25568,8.0
25569,40.0
25570,11.0
25571,6.0
25572,10.0
25573,10.0
25574,7.0
25575,13.0
25576,8.0
25577,13.0
25578,11.0
25579,14.0
25580,3.0
25581,16.0
25582,9.0
25583,9.0
25584,6.0
25585,13.0
25586,3.0
25587,7.0
25588,35.0
25589,12.0
25590,35.0
25591,26.0
25592,12.0
25593,12.0
25594,12.0
25595,2.0
25596,13.0
25597,6.0
25598,16.0
25599,15.0
25600,11.0
25601,9.0
25602,5.0
25603,4.0
25604,12.0
25605,20.0
25606,9.0
25607,7.0
25608,3.0
25609,22.0
25610,8.0
25611,9.0
25612,12.0
25613,18.0
25614,8.0
25615,5.0
25616,7.0
25617,16.0
25618,6.0
25619,16.0
25620,3.0
25621,14.0
25622,5.0
25623,6.0
25624,7.0
25625,8.0
25626,7.0
25627,12.0
25628,23.0
25629,23.0
25630,3.0
25631,8.0
25632,8.0
25633,4.0
25634,6.0
25635,6.0
25636,16.0
25637,14.0
25638,4.0
25639,15.0
25640,2.0
25641,9.0
25642,2.0
25643,7.0
25644,25.0
25645,2.0
25646,7.0
25647,8.0
25648,7.0
25649,9.0
25650,11.0
25651,12.0
25652,12.0
25653,6.0
25654,13.0
25655,7.0
25656,6.0
25657,11.0
25658,6.0
25659,10.0
25660,13.0
25661,7.0
25662,3.0
25663,6.0
25664,7.0
25665,4.0
25666,7.0
25667,3.0
25668,8.0
25669,7.0
25670,6.0
25671,7.0
25672,11.0
25673,7.0
25674,4.0
25675,11.0
25676,5.0
25677,8.0
25678,9.0
25679,6.0
25680,7.0
25681,13.0
25682,11.0
25683,4.0
25684,10.0
25685,4.0
25686,10.0
25687,8.0
25688,23.0
25689,11.0
25690,4.0
25691,6.0
25692,15.0
25693,3.0
25694,20.0
25695,16.0
25696,10.0
25697,9.0
25698,15.0
25699,15.0
25700,23.0
25701,10.0
25702,5.0
25703,10.0
25704,7.0
25705,6.0
25706,8.0
25707,19.0
25708,3.0
25709,10.0
25710,10.0
25711,3.0
25712,17.0
25713,7.0
25714,9.0
25715,12.0
25716,8.0
25717,2.0
25718,6.0
25719,3.0
25720,7.0
25721,13.0
25722,3.0
25723,4.0
25724,4.0
25725,20.0
25726,15.0
25727,9.0
25728,18.0
25729,9.0
25730,26.0
25731,15.0
25732,21.0
25733,13.0
25734,12.0
25735,9.0
25736,8.0
25737,5.0
25738,5.0
25739,12.0
25740,7.0
25741,8.0
25742,10.0
25743,12.0
25744,13.0
25745,15.0
25746,21.0
25747,7.0
25748,9.0
25749,14.0
25750,20.0
25751,16.0
25752,15.0
25753,2.0
25754,6.0
25755,15.0
25756,10.0
25757,16.0
25758,14.0
25759,2.0
25760,8.0
25761,4.0
25762,10.0
25763,7.0
25764,6.0
25765,24.0
25766,8.0
25767,6.0
25768,17.0
25769,28.0
25770,5.0
25771,11.0
25772,9.0
25773,12.0
25774,14.0
25775,16.0
25776,11.0
25777,2.0
25778,8.0
25779,9.0
25780,10.0
25781,14.0
25782,5.0
25783,6.0
25784,23.0
25785,10.0
25786,7.0
25787,18.0
25788,26.0
25789,4.0
25790,11.0
25791,4.0
25792,12.0
25793,7.0
25794,14.0
25795,7.0
25796,15.0
25797,8.0
25798,12.0
25799,11.0
25800,18.0
25801,4.0
25802,15.0
25803,10.0
25804,14.0
25805,4.0
25806,9.0
25807,13.0
25808,13.0
25809,6.0
25810,9.0
25811,3.0
25812,4.0
25813,25.0
25814,8.0
25815,12.0
25816,16.0
25817,7.0
25818,12.0
25819,9.0
25820,14.0
25821,20.0
25822,24.0
25823,23.0
25824,4.0
25825,11.0
25826,9.0
25827,4.0
25828,11.0
25829,6.0
25830,14.0
25831,8.0
25832,11.0
25833,15.0
25834,10.0
25835,11.0
25836,17.0
25837,10.0
25838,9.0
25839,6.0
25840,5.0
25841,14.0
25842,6.0
25843,26.0
25844,12.0
25845,19.0
25846,10.0
25847,11.0
25848,7.0
25849,15.0
25850,35.0
25851,12.0
25852,4.0
25853,13.0
25854,6.0
25855,10.0
25856,6.0
25857,11.0
25858,6.0
25859,11.0
25860,8.0
25861,9.0
